Gene	Terms
Dmagna017143-T1	GO:0005262,GO:0034703,GO:0070588,GO:0050896,GO:0005272,GO:0008381,GO:1905790,GO:0016298,GO:0050975,GO:0050884,GO:0007628,GO:0007605,GO:0035725,GO:0040011,GO:0006629
Dmagna017144-T1	GO:0030414,GO:0005576
Dmagna017146-T1	GO:0046923,GO:0006621,GO:0005789,GO:0015031,GO:0030663,GO:0005801,GO:0006888,GO:0000139
Dmagna017147-T1	GO:0003676
Dmagna017147-T2	GO:0003676
Dmagna017148-T1	GO:0052689
Dmagna017149-T1	GO:0016020,GO:0048856
Dmagna017153-T1	GO:0022857,GO:0055085,GO:0016020,GO:0071944,GO:0006814,GO:0008528,GO:0007186,GO:0003676
Dmagna017154-T1	GO:0030488
Dmagna017155-T1	GO:0008241,GO:0006508,GO:0016020,GO:0004180,GO:0071944,GO:0008237,GO:0005615,GO:0046872
Dmagna017156-T1	GO:0008241,GO:0006508,GO:0016020,GO:0004180,GO:0071944,GO:0008237,GO:0046872
Dmagna017157-T1	GO:0008241,GO:0006508,GO:0016020,GO:0004180,GO:0008541,GO:0008237,GO:0071944,GO:0046872,GO:0043248,GO:0006406,GO:0005634,GO:0000724
Dmagna017160-T1	GO:0007166,GO:0003700,GO:0005634,GO:0006357,GO:0003677,GO:0005737,GO:0016020,GO:0001067,GO:0042127,GO:0006952,GO:0055085,GO:0043170,GO:0006807,GO:0044238
Dmagna017160-T2	GO:0007166,GO:0003700,GO:0005634,GO:0006357,GO:0003677,GO:0005737,GO:0016020,GO:0001067,GO:0042127,GO:0006952,GO:0055085,GO:0043170,GO:0006807,GO:0044238
Dmagna017161-T1	GO:0008168,GO:0005829,GO:0032259
Dmagna017162-T1	GO:0005509,GO:0016020
Dmagna017166-T1	GO:0043565,GO:0005634,GO:0090502,GO:0030422,GO:0004521,GO:1902555,GO:0005737,GO:0070013,GO:0003723,GO:0012505,GO:0016020
Dmagna017167-T1	GO:0005634
Dmagna017168-T1	GO:0070006,GO:0010815,GO:0005829,GO:0016020,GO:0043069,GO:0005739,GO:0006508,GO:0046872,GO:0042803
Dmagna017176-T1	GO:0016020
Dmagna017178-T1	GO:0046872
Dmagna017179-T1	GO:0004252,GO:0006508,GO:0016020
Dmagna017180-T1	GO:0036065,GO:0008417,GO:0032580,GO:0006486
Dmagna017182-T1	GO:0008417,GO:0032580,GO:0006486,GO:0036065
Dmagna017186-T1	GO:0036065,GO:0008417,GO:0032580,GO:0006486
Dmagna017188-T1	GO:0000981,GO:0006357,GO:0005634,GO:0009948,GO:0003677,GO:0001067,GO:0009887,GO:0030154
Dmagna017190-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677
Dmagna017193-T1	GO:0016020
Dmagna017194-T1	GO:0016020
Dmagna017195-T1	GO:0008270,GO:0005634
Dmagna017196-T1	GO:0016705,GO:0006805,GO:0043231,GO:0004497,GO:0005506,GO:0005737,GO:0020037,GO:0006082,GO:0016020
Dmagna017197-T1	GO:0097681,GO:0003887,GO:0006261,GO:0071897,GO:0003677,GO:0005524
Dmagna017198-T1	GO:0050660,GO:0030017,GO:0006412,GO:0016491,GO:1990904,GO:0003735,GO:0005840
Dmagna017199-T1	GO:0008380,GO:0005634,GO:0006397,GO:1990904,GO:0042386
Dmagna017201-T1	GO:0006367,GO:0005673,GO:0003743,GO:0005515,GO:0042789,GO:0001120,GO:0006413
Dmagna017205-T1	GO:0000978,GO:0045893,GO:0005634,GO:0000785,GO:0003700,GO:0042803,GO:0006357,GO:0007443,GO:0007494,GO:0001707,GO:0003007,GO:0007280,GO:0072045,GO:0008078,GO:0010159,GO:0035462,GO:2000223,GO:0035775,GO:0014028,GO:0042074,GO:0042663,GO:0060034,GO:0001709,GO:0003140,GO:0060028,GO:0036342,GO:0090130,GO:0070121,GO:0001708,GO:0001756,GO:0061371,GO:0035050,GO:0031016,GO:0001889
Dmagna017208-T1	GO:0004576,GO:0006486,GO:0016020,GO:0046872,GO:0043687
Dmagna017209-T1	GO:0007165,GO:0005085
Dmagna017209-T2	GO:0007165,GO:0005085
Dmagna017220-T1	GO:0005085
Dmagna017225-T1	GO:0032436,GO:0000209
Dmagna017226-T1	GO:0000184,GO:0003723,GO:0005737,GO:0005844,GO:0035145,GO:0016020
Dmagna017227-T1	GO:0000184,GO:0003723,GO:0005737
Dmagna017228-T1	GO:0008375,GO:0006486,GO:0000139,GO:0030145,GO:0140103
Dmagna017232-T1	GO:0007411,GO:0005886,GO:0007155
Dmagna017235-T1	GO:0007411,GO:0005886,GO:0007155
Dmagna017236-T1	GO:0008168,GO:0032259,GO:0016020
Dmagna017242-T1	GO:0005096,GO:0007165,GO:0048471,GO:0005829,GO:0005634,GO:0031267,GO:0090630,GO:0006913
Dmagna017243-T1	GO:0005524,GO:0045116,GO:0005634,GO:0016740,GO:0140096,GO:0016874
Dmagna017244-T1	GO:0031267,GO:0006886,GO:0015030,GO:0048471,GO:0005938,GO:0030620,GO:0005829,GO:0030619,GO:0030621,GO:0006913,GO:0035311,GO:0042675,GO:0016318,GO:0045465,GO:0042052,GO:0008586,GO:0007474,GO:0016203,GO:0030576,GO:0043524,GO:0034504,GO:0072594
Dmagna017245-T1	GO:0071949,GO:0005777,GO:0006082,GO:0005739,GO:0051990,GO:0008762
Dmagna017247-T1	GO:0016476,GO:0016020,GO:0005214,GO:0003383,GO:0045177,GO:0071944,GO:0007160,GO:0007015
Dmagna017250-T1	GO:0016020
Dmagna017252-T1	GO:0016853
Dmagna017255-T1	GO:0005509,GO:0016020
Dmagna017255-T2	GO:0005509,GO:0016020
Dmagna017259-T1	GO:0031213,GO:0006355,GO:0046872
Dmagna017260-T1	GO:0004105,GO:0006657,GO:0005737,GO:0016020,GO:0031210
Dmagna017261-T1	GO:0004843,GO:0016579,GO:0006511,GO:0046872
Dmagna017262-T1	GO:0006457,GO:0005783,GO:0042802,GO:0006888,GO:0006612,GO:0045177,GO:0070013,GO:0016020,GO:0016055
Dmagna017266-T1	GO:0007034,GO:0005771,GO:0006900,GO:0032509,GO:0016020
Dmagna017267-T1	GO:0007165,GO:0005096,GO:0043087,GO:0051345,GO:0051056,GO:0048468
Dmagna017269-T1	GO:0008241,GO:0006508,GO:0070062,GO:0004180,GO:2000170,GO:0008237,GO:0071838,GO:0060177,GO:0009897,GO:1903597,GO:0046872,GO:1900086,GO:0010814,GO:0005764,GO:0031711,GO:0031434,GO:0003084,GO:0005768,GO:0002002,GO:0051019,GO:0031404,GO:0010815,GO:0008240,GO:0042447,GO:1902033,GO:0016805,GO:0050435,GO:0002446,GO:0004175,GO:0061098,GO:0032092,GO:0032091,GO:0008584,GO:0060047,GO:0048167,GO:0001822,GO:0050482,GO:0007283,GO:0051604,GO:0010608,GO:0010629
Dmagna017271-T1	GO:0003723,GO:0060255,GO:0051171,GO:0080090
Dmagna017274-T1	GO:0004828,GO:0006434,GO:0140715,GO:0005739,GO:0005524,GO:0000049,GO:0070127
Dmagna017275-T1	GO:0016020
Dmagna017279-T1	GO:0004675,GO:0007178,GO:0043235,GO:0016020,GO:0006468,GO:1902554,GO:0005524,GO:0071944,GO:0046872,GO:0006950,GO:0071363
Dmagna017281-T1	GO:0000786,GO:0046982,GO:0051382,GO:0030527,GO:0051983,GO:0003677,GO:0005634,GO:0042301,GO:0000775,GO:0000793,GO:0099080,GO:0070013
Dmagna017282-T1	GO:0008061,GO:0005576
Dmagna017283-T1	GO:0008061,GO:0005576
Dmagna017284-T1	GO:0016020
Dmagna017285-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677
Dmagna017286-T1	GO:0008643,GO:0016020,GO:0022857,GO:0005874,GO:0055085,GO:0005525,GO:0007017,GO:0008021,GO:0007601
Dmagna017291-T1	GO:0005096,GO:0003924,GO:0005525,GO:0046872
Dmagna017293-T1	GO:0005509
Dmagna017302-T1	GO:0003723,GO:0005844,GO:0006417,GO:0005737,GO:0016020
Dmagna017310-T1	GO:0004601,GO:0006979,GO:0005615,GO:0098869,GO:0016020,GO:0020037,GO:0046872
Dmagna017313-T1	GO:0005509,GO:0005859,GO:0007498,GO:0003012,GO:0032036,GO:0050790,GO:0030234,GO:0005829
Dmagna017314-T1	GO:0035091,GO:0015031,GO:0031201,GO:0098830,GO:0031901,GO:1990460,GO:1990459,GO:0005868,GO:0005154,GO:0005158,GO:2000786,GO:0042302,GO:1903595,GO:0005886,GO:0032456
Dmagna017318-T1	GO:0006891,GO:0017119,GO:0015031,GO:0016020
Dmagna017319-T1	GO:0000079,GO:0007346,GO:0070586,GO:2000054,GO:0055113,GO:0009950
Dmagna017322-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067
Dmagna017333-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0009952
Dmagna017346-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0009952,GO:0045892
Dmagna017349-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0016020
Dmagna017352-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0009952,GO:0045892
Dmagna017358-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0009952,GO:0045892
Dmagna017360-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0009952
Dmagna017361-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0046936,GO:0004000
Dmagna017366-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067,GO:0009952
Dmagna017371-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067
Dmagna017378-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677
Dmagna017383-T1	GO:0006357,GO:0000981,GO:0005634,GO:0043565,GO:0001067,GO:0003690
Dmagna017385-T1	GO:0000978,GO:0006357,GO:0005634,GO:0003700
Dmagna017389-T1	GO:0005576,GO:0016020
Dmagna017390-T1	GO:0032470,GO:0016020,GO:0005783
Dmagna017391-T1	GO:0001507,GO:0003990,GO:0043083,GO:0045202,GO:0005886,GO:0019695
Dmagna017394-T1	GO:0005576
Dmagna017396-T1	GO:0000124,GO:0006406,GO:0003713,GO:0005643,GO:0045893
Dmagna017401-T1	GO:0005664,GO:0003688,GO:0006260,GO:0003713,GO:0006406,GO:0000124,GO:0005643,GO:0045893
Dmagna017402-T1	GO:0005096,GO:0050688,GO:0016020
Dmagna017403-T1	GO:0016567,GO:0005634,GO:0046872,GO:0016020
Dmagna017403-T2	GO:0016567,GO:0005634,GO:0046872,GO:0016020
Dmagna017403-T3	GO:0016567,GO:0005634,GO:0046872,GO:0016020
Dmagna017404-T1	GO:0004725,GO:0006470,GO:0005783,GO:0031904,GO:1903898,GO:0097443,GO:0038020,GO:1902202,GO:0046875,GO:2000646,GO:0030971,GO:0005769,GO:0098562,GO:0035791,GO:0030948,GO:0036498,GO:0008270,GO:1902236,GO:0042175,GO:0031984,GO:0070373,GO:0051721,GO:0005158,GO:0043507,GO:0031090,GO:0032991,GO:0005886,GO:0043407,GO:0045296,GO:0061098,GO:0003723,GO:0005759,GO:0005829,GO:0005740,GO:0008286,GO:0005634,GO:0033157,GO:0030100,GO:0031532,GO:0048666,GO:0009653,GO:0046426,GO:1903896,GO:0060397,GO:0046627,GO:0060338
Dmagna017404-T2	GO:0004725,GO:0048666,GO:0005783,GO:0006470,GO:0016020,GO:0009653,GO:0016043,GO:0050896
Dmagna017405-T1	GO:0001919,GO:0071986,GO:0005085,GO:0007040,GO:0045121,GO:0042632,GO:0031902,GO:0071230,GO:0005765,GO:0060090,GO:0032008,GO:0043410,GO:0016197
Dmagna017406-T1	GO:0004816,GO:0006421,GO:0005739,GO:0005654,GO:0005524,GO:0005829,GO:0016020,GO:0003676
Dmagna017407-T1	GO:0005787,GO:0006465,GO:0045047
Dmagna017408-T1	GO:0030245,GO:0008810,GO:0016020,GO:0030247,GO:0046872
Dmagna017409-T1	GO:0006801,GO:0046872,GO:0016020,GO:0003964,GO:0006278
Dmagna017410-T1	GO:0016020
Dmagna017411-T1	GO:0030246
Dmagna017412-T1	GO:0005085,GO:0030027,GO:0071896,GO:0055113,GO:0016020,GO:0001935,GO:0001525,GO:0035556
Dmagna017413-T1	GO:0007205,GO:0004143,GO:0005886,GO:0046834,GO:0005509,GO:0005524,GO:0046339,GO:0035556
Dmagna017417-T1	GO:0005783
Dmagna017421-T1	GO:0016459,GO:0003774,GO:0045856,GO:0003779,GO:0042052,GO:0005524,GO:0007291,GO:0047497,GO:0005737,GO:0016028,GO:0030048,GO:0043025,GO:0031982,GO:0030899,GO:0005634,GO:0032027,GO:0005516,GO:0044877,GO:0099515,GO:0099518,GO:0006886,GO:0008595,GO:0007015,GO:0048477,GO:0006260
Dmagna017423-T1	GO:0003730,GO:0006417,GO:1990124,GO:0045182,GO:0043186,GO:0006397,GO:0046872,GO:0005938,GO:0043005,GO:0045202,GO:0043022,GO:0005634,GO:0005515,GO:0016301,GO:0008069,GO:0045451,GO:0007310,GO:0043631,GO:0031123,GO:2000113,GO:0034249,GO:0051248,GO:0010629,GO:0006412,GO:0016310
Dmagna017424-T1	GO:0043539,GO:0006468,GO:1902554,GO:0016020,GO:0004672,GO:0005524,GO:0032147,GO:0006611
Dmagna017424-T2	GO:0043539,GO:0006468,GO:1902554,GO:0016020,GO:0004672,GO:0005524,GO:0032147,GO:0006611
Dmagna017425-T1	GO:0046873,GO:0030001,GO:0016020,GO:0055085
Dmagna017426-T1	GO:0015297,GO:0098655,GO:0016020,GO:0008324,GO:0071944,GO:0005634,GO:0003323,GO:1901702,GO:0022890,GO:0061088,GO:0042593,GO:0010043,GO:0006829,GO:0098662
Dmagna017427-T1	GO:0030991,GO:0061512,GO:0042802,GO:0035721,GO:0005929,GO:0034044,GO:0006893,GO:0007369
Dmagna017428-T1	GO:0003723,GO:0050684,GO:0005634,GO:0006357,GO:0043565
Dmagna017429-T1	GO:0006488,GO:0004577,GO:0043541
Dmagna017430-T1	GO:0016874,GO:0046872
Dmagna017431-T1	GO:0005637
Dmagna017432-T1	GO:0005637
Dmagna017440-T1	GO:0004190,GO:0005765,GO:0033619,GO:0030659,GO:0005768,GO:0005798
Dmagna017441-T1	GO:0005201,GO:0005581,GO:0030198,GO:0046872,GO:0005576,GO:0031012,GO:0016020
Dmagna017442-T1	GO:0005200,GO:0005874,GO:0007017,GO:0007010,GO:0005525,GO:0000278,GO:0005737,GO:0016787
Dmagna017443-T1	GO:0003777,GO:0007018,GO:0015630,GO:0008017,GO:0005524,GO:0016020
Dmagna017453-T1	GO:0016020
Dmagna017454-T1	GO:0008892,GO:0006147,GO:0005829,GO:0008270,GO:0004153,GO:0051067,GO:0006726
Dmagna017455-T1	GO:0022857,GO:0055085,GO:0031594,GO:0016020,GO:0014047,GO:0008049,GO:0007635,GO:0006909,GO:0042742,GO:0015807
Dmagna017458-T1	GO:0007155,GO:0016020
Dmagna017461-T1	GO:0016020
Dmagna017462-T1	GO:0031123,GO:0005634,GO:0004527,GO:0006397,GO:0004521,GO:0014069,GO:0035256,GO:0032991,GO:0003723,GO:0008334,GO:0016893,GO:0043631,GO:0140101,GO:0090503,GO:0090502,GO:0007216,GO:0008033
Dmagna017463-T1	GO:0016747,GO:0006635,GO:0005739,GO:0070013,GO:0047617,GO:1902109,GO:1901029,GO:0071456
Dmagna017464-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0003723,GO:0005759,GO:0098798,GO:0016020
Dmagna017465-T1	GO:0008417,GO:0032580,GO:0006486,GO:0036065
Dmagna017465-T2	GO:0008417,GO:0036065,GO:0032580,GO:0006486
Dmagna017466-T1	GO:0004674,GO:0006468,GO:0030424,GO:0005829,GO:0005634,GO:0005524,GO:0090090,GO:0050321,GO:0007165
Dmagna017468-T1	GO:0004565,GO:0005764,GO:0005975,GO:0046496,GO:0047453,GO:0043414,GO:0016020,GO:0008168,GO:0005524,GO:0003676
Dmagna017469-T1	GO:0004565,GO:0005764,GO:0005975,GO:0043414,GO:0008168,GO:0016020,GO:0003676,GO:0006807
Dmagna017470-T1	GO:0016020
Dmagna017471-T1	GO:0035243,GO:0032259,GO:0005739,GO:0032981,GO:0019899,GO:0018195,GO:0008213,GO:0043009,GO:0044260
Dmagna017472-T1	GO:0034975,GO:0016972,GO:0005789,GO:0015035,GO:0071949
Dmagna017474-T1	GO:0015031,GO:0005886
Dmagna017476-T1	GO:0009653,GO:0008046,GO:0043025,GO:0030154,GO:0030424,GO:0050808,GO:0005886,GO:0007156,GO:0120036,GO:0007399,GO:0006935
Dmagna017478-T1	GO:0016020
Dmagna017483-T1	GO:0022848,GO:0060079,GO:0045211,GO:0004888,GO:0034220
Dmagna017484-T1	GO:0005230,GO:0060079,GO:0045211,GO:0099529,GO:0022835,GO:0099094,GO:0004888,GO:0034220
Dmagna017485-T1	GO:0022848,GO:0060079,GO:0045211,GO:0004888,GO:0034220
Dmagna017486-T1	GO:0005230,GO:0034220,GO:0016020
Dmagna017488-T1	GO:0016020,GO:0005524
Dmagna017489-T1	GO:0097027,GO:1904668,GO:0005680,GO:0010997,GO:0005813,GO:0000776,GO:0003743,GO:0005819,GO:0051301,GO:0031145,GO:1905786,GO:0007147,GO:0007144,GO:0060547,GO:0030718,GO:0097150,GO:0006413
Dmagna017490-T1	GO:0031267,GO:0007264,GO:0005096
Dmagna017490-T2	GO:0031267,GO:0007264,GO:0005096
Dmagna017490-T3	GO:0031267,GO:0007264,GO:0005096
Dmagna017490-T4	GO:0031267,GO:0007264,GO:0005096
Dmagna017492-T1	GO:0006896,GO:0030123,GO:0030659,GO:0006886
Dmagna017493-T1	GO:0003714,GO:0045892,GO:0005634,GO:0016055,GO:0035556
Dmagna017494-T1	GO:0004222,GO:0006508,GO:0016020,GO:0005737,GO:1990440,GO:0003677,GO:1905897,GO:0051091
Dmagna017495-T1	GO:0003677
Dmagna017496-T1	GO:0004843,GO:0016579,GO:0005829,GO:0005634,GO:0006511,GO:0008270,GO:0004197,GO:1990380,GO:0010995,GO:0090364,GO:0046329,GO:0001751,GO:2000781,GO:0032436,GO:0043066,GO:0010498
Dmagna017497-T1	GO:0000977,GO:0006357,GO:0005634,GO:0000981
Dmagna017498-T1	GO:0003677
Dmagna017501-T1	GO:0009086,GO:0008168,GO:0008270,GO:0032259,GO:0033528
Dmagna017501-T2	GO:0009086,GO:0008168,GO:0008270,GO:0032259,GO:0033528
Dmagna017508-T1	GO:0005634,GO:0006355,GO:0003677
Dmagna017516-T1	GO:0016020
Dmagna017517-T1	GO:0051119,GO:0034219,GO:0005886,GO:0015574,GO:0015771,GO:0015767,GO:0015770,GO:0015768
Dmagna017519-T1	GO:0002009,GO:0004713,GO:0044221,GO:0044218,GO:0033644,GO:0005576,GO:0006468,GO:0090729,GO:0005524,GO:0005886,GO:0006887,GO:0048869,GO:0098562,GO:0019898,GO:0035821,GO:0005102,GO:0045087,GO:0007169
Dmagna017520-T1	GO:0035556
Dmagna017521-T1	GO:0008531,GO:0009398,GO:0005739,GO:0005524,GO:0009231,GO:0016020,GO:0016310
Dmagna017522-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0005739
Dmagna017523-T1	GO:0042176,GO:0000502,GO:0030234,GO:0006511,GO:0005622
Dmagna017524-T1	GO:0030896,GO:0000077,GO:0005730,GO:0035861,GO:0044778,GO:0033314,GO:0000723,GO:0000724,GO:0006289
Dmagna017526-T1	GO:0042302
Dmagna017531-T1	GO:0005230,GO:1902476,GO:0005886,GO:0005254,GO:0098794,GO:0004888,GO:0042391,GO:0098916,GO:0050877,GO:0030594,GO:0007165
Dmagna017535-T1	GO:0005230,GO:1902476,GO:0005886,GO:0005254,GO:0098794,GO:0004888,GO:0042391,GO:0098916,GO:0050877,GO:0030594,GO:0007165
Dmagna017540-T1	GO:0005230,GO:1902476,GO:0005886,GO:0005254,GO:0098794,GO:0004888,GO:0042391,GO:0098916,GO:0050877,GO:0030594,GO:0007165
Dmagna017541-T1	GO:0006869
Dmagna017546-T1	GO:0036158,GO:0042393,GO:0048471,GO:0005783,GO:0005634,GO:0016020,GO:0006913
Dmagna017548-T1	GO:0003723
Dmagna017549-T1	GO:0003723
Dmagna017553-T1	GO:0022857,GO:0055085,GO:0016020,GO:0006820
Dmagna017554-T1	GO:0009791,GO:0005667,GO:0046872,GO:0051239,GO:0005634,GO:0050793,GO:0070411,GO:0005737,GO:0000978,GO:0006355,GO:0071141,GO:0000981,GO:0016020,GO:0007178,GO:0071363,GO:0071559,GO:0042078,GO:0035218,GO:0030718,GO:0031290,GO:0035019,GO:0030707,GO:0035114,GO:0035220,GO:0007552,GO:0048569,GO:0007507,GO:0009887,GO:0071772,GO:0048519,GO:0035556
Dmagna017555-T1	GO:0017065,GO:0006284,GO:0005634,GO:0003677,GO:0005829,GO:0000703,GO:0070013,GO:0043232,GO:0042802,GO:0003723
Dmagna017556-T1	GO:0047952,GO:0046168,GO:0009331,GO:0042803,GO:0051287,GO:0006650,GO:0005829,GO:0005975,GO:0006116
Dmagna017557-T1	GO:0051015,GO:0006098,GO:0016020,GO:0004750,GO:0046872,GO:0005975
Dmagna017561-T1	GO:0016020,GO:1990564,GO:0005783
Dmagna017562-T1	GO:0008233,GO:0006508,GO:0060027,GO:0070647
Dmagna017563-T1	GO:0000413,GO:0003755
Dmagna017564-T1	GO:0140662,GO:0006457,GO:0005743,GO:0051082,GO:0016887,GO:0005524,GO:0019901,GO:0016020
Dmagna017565-T1	GO:0007219,GO:0003713,GO:0016607,GO:0045944
Dmagna017566-T1	GO:0003952,GO:0009435,GO:0005737,GO:0004359,GO:0016020,GO:0005524,GO:1900074
Dmagna017566-T2	GO:0003952,GO:0009435,GO:0005737,GO:0004359,GO:0016020,GO:0005524,GO:1900074
Dmagna017568-T1	GO:0016020
Dmagna017569-T1	GO:0006913,GO:0016874,GO:0046872
Dmagna017572-T1	GO:0036064,GO:0044782,GO:0005813,GO:0010457,GO:0007099,GO:0005814
Dmagna017574-T1	GO:0050839,GO:0030198,GO:0031012,GO:0007155,GO:0016020
Dmagna017580-T1	GO:0016020
Dmagna017581-T1	GO:0005634,GO:0048511,GO:0016853
Dmagna017584-T1	GO:0003924,GO:0006400,GO:0005737,GO:0005525,GO:0043231,GO:0016020,GO:0046872,GO:0001510
Dmagna017584-T2	GO:0003924,GO:0006400,GO:0005739,GO:0005525,GO:0016020,GO:0046872,GO:0001510
Dmagna017585-T1	GO:0030215,GO:0030154,GO:0016020,GO:0005576,GO:0048843,GO:0045499,GO:0050919,GO:0071526,GO:0030335,GO:0007399
Dmagna017587-T1	GO:0005840,GO:0032543,GO:0003735,GO:0005739,GO:0070013,GO:1990904
Dmagna017588-T1	GO:0004190,GO:0006508
Dmagna017589-T1	GO:0046873,GO:0030001,GO:0016020,GO:0055085
Dmagna017591-T1	GO:0016020
Dmagna017595-T1	GO:0022857,GO:0055085,GO:0016020
Dmagna017595-T2	GO:0022857,GO:0055085,GO:0016020
Dmagna017596-T1	GO:0140358,GO:0098655,GO:0016020,GO:0019829,GO:0005771,GO:0005776,GO:0043025,GO:0016887,GO:0006874,GO:1902047,GO:0030133,GO:0043005,GO:0005764,GO:0005524,GO:1990938,GO:1905123,GO:0000296,GO:0071287,GO:0046872,GO:0016243,GO:2000152,GO:0097734,GO:1905165,GO:0015203,GO:0061909,GO:1903543,GO:0070300,GO:0080025,GO:0071276,GO:0061462,GO:1990138,GO:0050714,GO:1900180,GO:0140359,GO:0016241,GO:0007041,GO:0010821,GO:0006882,GO:0055088,GO:0052548,GO:0010628,GO:0006879,GO:0034599
Dmagna017598-T1	GO:0005634,GO:0003677
Dmagna017602-T1	GO:0004177,GO:0006508,GO:0016020,GO:0008237,GO:0005737,GO:0008270,GO:0043171,GO:0042277
Dmagna017602-T2	GO:0004177,GO:0006508,GO:0016020,GO:0008237,GO:0005737,GO:0008270,GO:0043171,GO:0042277
Dmagna017603-T1	GO:0003700,GO:0005634,GO:0006355,GO:0000978,GO:0006351
Dmagna017604-T1	GO:0045292,GO:0005681,GO:0003723,GO:0005686,GO:1902494,GO:0016607,GO:1903241
Dmagna017605-T1	GO:0019773,GO:0006511,GO:0005634,GO:0005737
Dmagna017606-T1	GO:0016020
Dmagna017607-T1	GO:0016491,GO:0016020,GO:0046872
Dmagna017617-T1	GO:0016491,GO:0016020,GO:0042742,GO:0046872,GO:0045087,GO:0005576
Dmagna017617-T2	GO:0016491,GO:0016020,GO:0042742,GO:0046872,GO:0045087,GO:0005576
Dmagna017621-T1	GO:0016491,GO:0016020,GO:0042742,GO:0046872,GO:0045087,GO:0005576
Dmagna017627-T1	GO:0016020
Dmagna017627-T2	GO:0016020
Dmagna017641-T1	GO:0016020
Dmagna017653-T1	GO:0016020
Dmagna017654-T1	GO:0016020
Dmagna017656-T1	GO:0016020
Dmagna017657-T1	GO:0016491,GO:0016020,GO:0006884,GO:0034715,GO:0034709,GO:0006821,GO:0000387,GO:0005829,GO:0005634,GO:0071944
Dmagna017660-T1	GO:0004674,GO:0006468,GO:0005524
Dmagna017661-T1	GO:0004619
Dmagna017662-T1	GO:0006397,GO:0008270,GO:0005654,GO:0003723,GO:0048025,GO:1990830,GO:0019904,GO:0070062,GO:0005737,GO:0008380,GO:0051028
Dmagna017663-T1	GO:0006397,GO:0005634,GO:0003723,GO:0110104,GO:0032991,GO:0006379,GO:0031123
Dmagna017663-T2	GO:0006397,GO:0005634,GO:0003723,GO:0110104,GO:0032991,GO:0006379,GO:0031123
Dmagna017663-T3	GO:0006397,GO:0005634,GO:0003723,GO:0032991,GO:0110104,GO:0006379,GO:0031123
Dmagna017664-T1	GO:0004601,GO:0006979,GO:0016020,GO:0098869,GO:0020037,GO:0046872
Dmagna017665-T1	GO:0003755,GO:0061077,GO:0005783,GO:0000413,GO:0016020
Dmagna017666-T1	GO:0016020
Dmagna017670-T1	GO:0016020
Dmagna017679-T1	GO:0006035,GO:0004100,GO:0030428,GO:0071944,GO:0006038,GO:0016020
Dmagna017680-T1	GO:0016810,GO:0005975,GO:0016020
Dmagna017682-T1	GO:0004252,GO:0006508,GO:0005576
Dmagna017685-T1	GO:0038023,GO:0016020
Dmagna017686-T1	GO:0009653,GO:0016020,GO:0030154
Dmagna017687-T1	GO:0004325,GO:0006783,GO:0005743,GO:0043249
Dmagna017688-T1	GO:0016279,GO:0032259,GO:0031966,GO:1905273,GO:1905706,GO:0030735,GO:0019866,GO:0008213,GO:0018205,GO:1904058,GO:0044260
Dmagna017690-T1	GO:0031683,GO:0007186,GO:0005834,GO:0001664,GO:0003924,GO:0019001,GO:0007212,GO:0035639,GO:0032555,GO:0046872
Dmagna017690-T2	GO:0031683,GO:0007186,GO:0005834,GO:0001664,GO:0003924,GO:0019001,GO:0007212,GO:0035639,GO:0032555,GO:0046872
Dmagna017691-T1	GO:0004843,GO:0016579,GO:0005737,GO:0042175,GO:0031984,GO:0006986,GO:0044183,GO:0031090,GO:0043231,GO:0035967,GO:0030433,GO:0045048,GO:0007165,GO:0006457
Dmagna017692-T1	GO:0016020,GO:0097386,GO:0043025,GO:0005783
Dmagna017693-T1	GO:0010008,GO:0005509,GO:0032456,GO:0005525,GO:0072659,GO:0005524,GO:0060271,GO:1990255,GO:0008587,GO:0005886,GO:0007474,GO:0007291,GO:0006897,GO:0030139,GO:0055037,GO:0048471,GO:0005769,GO:0071212,GO:0048477
Dmagna017694-T1	GO:0004601,GO:0098869,GO:0016020
Dmagna017695-T1	GO:0004105,GO:0006657,GO:0031210
Dmagna017696-T1	GO:0005216,GO:0034220,GO:0016020
Dmagna017697-T1	GO:0004252,GO:0006508,GO:0005615,GO:0051604
