Gene	Terms
Dmagna004116-T1	GO:0031418
Dmagna004116-T1	GO:0005506
Dmagna004118-T1	GO:0051301
Dmagna004118-T1	GO:0005737
Dmagna004118-T1	GO:0000287
Dmagna004118-T1	GO:0007049
Dmagna004118-T1	GO:0005524
Dmagna004118-T1	GO:1905143
Dmagna004118-T1	GO:0045948
Dmagna004120-T1	GO:0045703
Dmagna004120-T1	GO:0032876
Dmagna004120-T1	GO:0005783
Dmagna004120-T1	GO:0102341
Dmagna004120-T1	GO:0014067
Dmagna004120-T1	GO:0102340
Dmagna004120-T1	GO:0010884
Dmagna004120-T1	GO:0102342
Dmagna004120-T1	GO:0030497
Dmagna004120-T1	GO:0102339
Dmagna004120-T1	GO:0042175
Dmagna004120-T1	GO:0031984
Dmagna004120-T1	GO:0030308
Dmagna004120-T1	GO:0031090
Dmagna004120-T1	GO:0050062
Dmagna004120-T1	GO:0003676
Dmagna004120-T1	GO:0031669
Dmagna004121-T1	GO:0016491
Dmagna004121-T1	GO:0016020
Dmagna004121-T1	GO:0006703
Dmagna004121-T1	GO:0005783
Dmagna004121-T1	GO:0006633
Dmagna004121-T1	GO:0031984
Dmagna004122-T1	GO:0016491
Dmagna004122-T1	GO:0005783
Dmagna004122-T1	GO:0006703
Dmagna004122-T1	GO:0016020
Dmagna004122-T1	GO:0006633
Dmagna004122-T1	GO:0031984
Dmagna004124-T1	GO:0022857
Dmagna004124-T1	GO:0055085
Dmagna004124-T1	GO:0016020
Dmagna004124-T1	GO:0020037
Dmagna004124-T1	GO:0071944
Dmagna004124-T1	GO:0097037
Dmagna004124-T1	GO:0051615
Dmagna004125-T1	GO:0005581
Dmagna004125-T1	GO:0005201
Dmagna004125-T1	GO:0030198
Dmagna004125-T1	GO:0031012
Dmagna004125-T1	GO:0005615
Dmagna004125-T1	GO:0048856
Dmagna004125-T1	GO:0016020
Dmagna004126-T1	GO:0016491
Dmagna004126-T1	GO:0005783
Dmagna004126-T1	GO:0032876
Dmagna004126-T1	GO:0014067
Dmagna004126-T1	GO:0010884
Dmagna004126-T1	GO:0001968
Dmagna004126-T1	GO:0016020
Dmagna004126-T1	GO:0005518
Dmagna004126-T1	GO:0008201
Dmagna004126-T1	GO:0010811
Dmagna004126-T1	GO:0030308
Dmagna004126-T1	GO:0031984
Dmagna004126-T1	GO:0031012
Dmagna004126-T1	GO:1990234
Dmagna004126-T1	GO:0030198
Dmagna004126-T1	GO:0031669
Dmagna004126-T1	GO:0006703
Dmagna004126-T1	GO:0006633
Dmagna004128-T1	GO:0005523
Dmagna004128-T1	GO:0051694
Dmagna004128-T1	GO:0072546
Dmagna004128-T1	GO:0030239
Dmagna004129-T1	GO:0072546
Dmagna004129-T1	GO:0071816
Dmagna004129-T1	GO:0032977
Dmagna004129-T1	GO:0005515
Dmagna004130-T1	GO:0070006
Dmagna004130-T1	GO:0006508
Dmagna004130-T1	GO:0005737
Dmagna004130-T1	GO:0030145
Dmagna004131-T1	GO:0004252
Dmagna004131-T1	GO:0006508
Dmagna004131-T1	GO:0016020
Dmagna004132-T1	GO:0005890
Dmagna004132-T1	GO:0006814
Dmagna004132-T1	GO:0001671
Dmagna004132-T1	GO:0006813
Dmagna004132-T1	GO:0006883
Dmagna004132-T1	GO:0030007
Dmagna004132-T1	GO:0098659
Dmagna004132-T1	GO:0140115
Dmagna004132-T1	GO:0098655
Dmagna004133-T1	GO:0005509
Dmagna004133-T1	GO:0000159
Dmagna004133-T1	GO:0006470
Dmagna004133-T1	GO:0019888
Dmagna004135-T1	GO:0005739
Dmagna004137-T1	GO:0009968
Dmagna004137-T1	GO:0035556
Dmagna004138-T1	GO:0010498
Dmagna004138-T1	GO:0034098
Dmagna004138-T1	GO:0031593
Dmagna004138-T1	GO:0006511
Dmagna004138-T1	GO:0050896
Dmagna004138-T1	GO:0006515
Dmagna004141-T1	GO:0031625
Dmagna004141-T1	GO:0031461
Dmagna004141-T1	GO:0006511
Dmagna004141-T1	GO:0030674
Dmagna004141-T1	GO:0016874
Dmagna004141-T1	GO:0010498
Dmagna004141-T1	GO:0016567
Dmagna004142-T1	GO:0016307
Dmagna004142-T1	GO:0046854
Dmagna004142-T1	GO:0005524
Dmagna004142-T1	GO:0016310
Dmagna004142-T2	GO:0016307
Dmagna004142-T2	GO:0046854
Dmagna004142-T2	GO:0005524
Dmagna004142-T2	GO:0016310
Dmagna004144-T1	GO:0016035
Dmagna004144-T1	GO:0019985
Dmagna004144-T1	GO:0003887
Dmagna004144-T1	GO:0051539
Dmagna004144-T1	GO:0006260
Dmagna004144-T1	GO:0005634
Dmagna004144-T1	GO:0003677
Dmagna004144-T1	GO:0046872
Dmagna004144-T1	GO:0000166
Dmagna004145-T1	GO:0016020
Dmagna004145-T1	GO:0030552
Dmagna004145-T1	GO:0051146
Dmagna004145-T1	GO:0007507
Dmagna004145-T1	GO:0071944
Dmagna004145-T1	GO:0042391
Dmagna004145-T2	GO:0016020
Dmagna004146-T1	GO:0000978
Dmagna004146-T1	GO:0045893
Dmagna004146-T1	GO:0005634
Dmagna004146-T1	GO:0003700
Dmagna004146-T1	GO:0006357
Dmagna004147-T1	GO:0005085
Dmagna004147-T1	GO:0006897
Dmagna004147-T1	GO:0005509
Dmagna004148-T1	GO:0043248
Dmagna004148-T1	GO:0005783
Dmagna004149-T1	GO:0022857
Dmagna004149-T1	GO:0055085
Dmagna004149-T1	GO:0016020
Dmagna004155-T1	GO:0005581
Dmagna004155-T1	GO:0005201
Dmagna004155-T1	GO:0030198
Dmagna004155-T1	GO:0031012
Dmagna004155-T1	GO:0005615
Dmagna004163-T1	GO:1990745
Dmagna004163-T1	GO:0032456
Dmagna004163-T1	GO:0042147
Dmagna004163-T1	GO:0005829
Dmagna004168-T1	GO:0000062
Dmagna004168-T1	GO:0044221
Dmagna004168-T1	GO:0006887
Dmagna004168-T1	GO:0044218
Dmagna004168-T1	GO:0033644
Dmagna004168-T1	GO:0035821
Dmagna004168-T1	GO:0006508
Dmagna004168-T1	GO:0005576
Dmagna004168-T1	GO:0005886
Dmagna004168-T1	GO:0090729
Dmagna004168-T1	GO:0004190
Dmagna004168-T1	GO:0003723
Dmagna004171-T1	GO:2000641
Dmagna004171-T1	GO:0010008
Dmagna004171-T1	GO:0007032
Dmagna004171-T1	GO:0071203
Dmagna004171-T1	GO:0006898
Dmagna004171-T1	GO:0005769
Dmagna004171-T1	GO:0005829
Dmagna004171-T1	GO:1902954
Dmagna004174-T1	GO:1990904
Dmagna004174-T1	GO:0003735
Dmagna004174-T1	GO:0006412
Dmagna004174-T1	GO:0005840
Dmagna004174-T1	GO:0005829
Dmagna004174-T1	GO:0000462
Dmagna004175-T2	GO:0003777
Dmagna004175-T2	GO:0007018
Dmagna004175-T2	GO:0015630
Dmagna004175-T2	GO:0008017
Dmagna004175-T2	GO:0051294
Dmagna004175-T2	GO:0030705
Dmagna004175-T2	GO:0005524
Dmagna004175-T2	GO:0099513
Dmagna004175-T2	GO:0005769
Dmagna004175-T2	GO:0042803
Dmagna004175-T2	GO:0050803
Dmagna004175-T2	GO:0016887
Dmagna004175-T2	GO:0032991
Dmagna004175-T1	GO:0003777
Dmagna004175-T1	GO:0007018
Dmagna004175-T1	GO:0015630
Dmagna004175-T1	GO:0008017
Dmagna004175-T1	GO:0051294
Dmagna004175-T1	GO:0030705
Dmagna004175-T1	GO:0005524
Dmagna004175-T1	GO:0099513
Dmagna004175-T1	GO:0005769
Dmagna004175-T1	GO:0042803
Dmagna004175-T1	GO:0050803
Dmagna004175-T1	GO:0016887
Dmagna004175-T1	GO:0032991
Dmagna004176-T1	GO:0016020
Dmagna004178-T1	GO:0030672
Dmagna004178-T1	GO:0005262
Dmagna004178-T1	GO:0070588
Dmagna004178-T1	GO:0016192
Dmagna004179-T1	GO:0004674
Dmagna004179-T1	GO:0006468
Dmagna004179-T1	GO:0005634
Dmagna004179-T1	GO:0005524
Dmagna004179-T1	GO:0005737
Dmagna004179-T1	GO:0006950
Dmagna004179-T1	GO:0018209
Dmagna004179-T1	GO:0051973
Dmagna004180-T1	GO:0006379
Dmagna004180-T1	GO:0003899
Dmagna004180-T1	GO:0005730
Dmagna004180-T1	GO:0000428
Dmagna004180-T1	GO:0008270
Dmagna004180-T1	GO:0006351
Dmagna004180-T1	GO:0003676
Dmagna004180-T1	GO:0005654
Dmagna004180-T1	GO:0140513
Dmagna004180-T1	GO:0006355
Dmagna004181-T1	GO:0035167
Dmagna004181-T1	GO:0005739
Dmagna004181-T1	GO:0003735
Dmagna004181-T1	GO:1990904
Dmagna004181-T1	GO:0005840
Dmagna004181-T1	GO:0070013
Dmagna004181-T1	GO:0032543
Dmagna004181-T1	GO:0016020
Dmagna004182-T1	GO:0004298
Dmagna004182-T1	GO:0005839
Dmagna004182-T1	GO:0051603
Dmagna004182-T1	GO:0005634
Dmagna004182-T1	GO:0005737
Dmagna004182-T1	GO:0002376
Dmagna004182-T1	GO:0016020
Dmagna033890-T2	GO:0005634
Dmagna033890-T2	GO:0003677
Dmagna033890-T2	GO:0046872
Dmagna033890-T1	GO:0005634
Dmagna033890-T1	GO:0003677
Dmagna033890-T1	GO:0046872
Dmagna004184-T1	GO:0004222
Dmagna004184-T1	GO:0006508
Dmagna004184-T1	GO:0005739
Dmagna004184-T1	GO:0046872
Dmagna004184-T1	GO:0006626
Dmagna004184-T1	GO:0051604
Dmagna004185-T1	GO:0043248
Dmagna004188-T1	GO:0030246
Dmagna004188-T1	GO:0009897
Dmagna004194-T1	GO:0015165
Dmagna004194-T1	GO:0090481
Dmagna004194-T1	GO:0000139
Dmagna004194-T1	GO:0008643
Dmagna004194-T1	GO:0003677
Dmagna004194-T1	GO:0015711
Dmagna004194-T1	GO:0006313
Dmagna004194-T1	GO:0015074
Dmagna033891-T1	GO:0006325
Dmagna033891-T1	GO:0005634
Dmagna033891-T1	GO:0046872
Dmagna033891-T1	GO:0035064
Dmagna033891-T1	GO:0006355
Dmagna033891-T1	GO:0035267
Dmagna033891-T1	GO:0003755
Dmagna033891-T1	GO:1902554
Dmagna033891-T1	GO:0000413
Dmagna033891-T1	GO:0006289
Dmagna033891-T1	GO:0005667
Dmagna033891-T1	GO:0000428
Dmagna033891-T1	GO:0070013
Dmagna033891-T1	GO:0016020
Dmagna033891-T2	GO:0006325
Dmagna033891-T2	GO:0005634
Dmagna033891-T2	GO:0046872
Dmagna033891-T2	GO:0035064
Dmagna033891-T2	GO:0006355
Dmagna033891-T2	GO:0035267
Dmagna033891-T2	GO:0016020
Dmagna033891-T3	GO:0006325
Dmagna033891-T3	GO:0005634
Dmagna033891-T3	GO:0046872
Dmagna033891-T3	GO:0035064
Dmagna033891-T3	GO:0006355
Dmagna033891-T3	GO:0035267
Dmagna033891-T3	GO:0016020
Dmagna004196-T2	GO:0005248
Dmagna004196-T2	GO:0001518
Dmagna004196-T2	GO:0034765
Dmagna004196-T2	GO:0035725
Dmagna004196-T2	GO:0005244
Dmagna004196-T2	GO:0005509
Dmagna004196-T1	GO:0005248
Dmagna004196-T1	GO:0001518
Dmagna004196-T1	GO:0034765
Dmagna004196-T1	GO:0035725
Dmagna004196-T1	GO:0005244
Dmagna004196-T1	GO:0005509
Dmagna004204-T1	GO:0140326
Dmagna004204-T1	GO:0034204
Dmagna004204-T1	GO:0016020
Dmagna004204-T1	GO:0005802
Dmagna004204-T1	GO:0015914
Dmagna004204-T1	GO:0000287
Dmagna004204-T1	GO:0016887
Dmagna004204-T1	GO:0071944
Dmagna004204-T1	GO:0005524
Dmagna004204-T1	GO:0007030
Dmagna004207-T1	GO:0009968
Dmagna004207-T1	GO:0016020
Dmagna004208-T1	GO:0008270
Dmagna004208-T1	GO:0016020
Dmagna004208-T1	GO:0002495
Dmagna004208-T1	GO:0016567
Dmagna004208-T1	GO:0005770
Dmagna004208-T1	GO:0005769
Dmagna004208-T1	GO:0005764
Dmagna004208-T1	GO:0016874
Dmagna004208-T1	GO:0042287
Dmagna004208-T1	GO:0061630
Dmagna004208-T1	GO:0006955
Dmagna004209-T1	GO:0003755
Dmagna004209-T1	GO:0000785
Dmagna004209-T1	GO:0005730
Dmagna004209-T1	GO:0005527
Dmagna004210-T1	GO:0005787
Dmagna004210-T1	GO:0006465
Dmagna004210-T1	GO:0004252
Dmagna004211-T1	GO:0008250
Dmagna004211-T1	GO:0006487
Dmagna004211-T1	GO:0016740
Dmagna004211-T1	GO:0003677
Dmagna004211-T1	GO:0005634
Dmagna004212-T2	GO:0016020
Dmagna004212-T1	GO:0016020
Dmagna004213-T1	GO:0043813
Dmagna004213-T1	GO:0036092
Dmagna004213-T1	GO:0016020
Dmagna004213-T1	GO:0046856
Dmagna004213-T1	GO:0043231
Dmagna004213-T1	GO:1990904
Dmagna004213-T1	GO:0005840
Dmagna004213-T1	GO:0051920
Dmagna004213-T1	GO:0005737
Dmagna004213-T1	GO:0003735
Dmagna004213-T1	GO:0098869
Dmagna004213-T1	GO:0006412
Dmagna004214-T1	GO:0016607
Dmagna004214-T1	GO:0051028
Dmagna004214-T1	GO:0003729
Dmagna004214-T1	GO:0008380
Dmagna004214-T1	GO:0006397
Dmagna004214-T1	GO:0005737
Dmagna004214-T1	GO:0005681
Dmagna004214-T1	GO:0035145
Dmagna004214-T1	GO:1903503
Dmagna004214-T1	GO:0042564
Dmagna004214-T1	GO:0000184
Dmagna004214-T1	GO:1902494
Dmagna004214-T1	GO:0051663
Dmagna004214-T1	GO:0007317
Dmagna004214-T1	GO:0007294
Dmagna004214-T1	GO:0007314
Dmagna004214-T1	GO:0000381
Dmagna004214-T1	GO:0051170
Dmagna004214-T1	GO:0051168
Dmagna004214-T1	GO:0000226
Dmagna004214-T1	GO:0006417
Dmagna004215-T1	GO:0005230
Dmagna004215-T1	GO:0034220
Dmagna004215-T1	GO:0016020
Dmagna004215-T1	GO:0004888
Dmagna004220-T1	GO:0006357
Dmagna004220-T1	GO:0005634
Dmagna004220-T1	GO:0016020
Dmagna004224-T1	GO:0016303
Dmagna004224-T1	GO:0036092
Dmagna004224-T1	GO:0034271
Dmagna004224-T1	GO:0048015
Dmagna004224-T1	GO:0034272
Dmagna004224-T1	GO:0000407
Dmagna004224-T1	GO:0005524
Dmagna004224-T1	GO:0005777
Dmagna004224-T1	GO:0005768
Dmagna004224-T1	GO:0016310
Dmagna004224-T1	GO:0030242
Dmagna004224-T1	GO:0000045
Dmagna004224-T1	GO:0006897
Dmagna004225-T1	GO:0016020
Dmagna004226-T1	GO:0046332
Dmagna004226-T1	GO:0110165
Dmagna004226-T1	GO:0003677
Dmagna004227-T1	GO:0140664
Dmagna004227-T1	GO:0006281
Dmagna004227-T1	GO:0005634
Dmagna004227-T1	GO:0005694
Dmagna004227-T1	GO:0003677
Dmagna004227-T1	GO:0005524
Dmagna004227-T1	GO:0033061
Dmagna004227-T1	GO:0048476
Dmagna004227-T1	GO:0048471
Dmagna004227-T1	GO:0007066
Dmagna004227-T1	GO:0000722
Dmagna004227-T1	GO:0007141
Dmagna004227-T1	GO:0030054
Dmagna004227-T1	GO:0010971
Dmagna004227-T1	GO:0005829
Dmagna004227-T1	GO:0070013
Dmagna004227-T1	GO:0005739
Dmagna004227-T1	GO:0008821
Dmagna004227-T1	GO:0140527
Dmagna004227-T1	GO:0007283
Dmagna004227-T1	GO:0090735
Dmagna004227-T1	GO:0065004
Dmagna004227-T2	GO:0140664
Dmagna004227-T2	GO:0006281
Dmagna004227-T2	GO:0005634
Dmagna004227-T2	GO:0005694
Dmagna004227-T2	GO:0003677
Dmagna004227-T2	GO:0005524
Dmagna004227-T2	GO:0007131
Dmagna004227-T3	GO:0140664
Dmagna004227-T3	GO:0006281
Dmagna004227-T3	GO:0005634
Dmagna004227-T3	GO:0005694
Dmagna004227-T3	GO:0003677
Dmagna004227-T3	GO:0005524
Dmagna004227-T3	GO:0033061
Dmagna004227-T3	GO:0048476
Dmagna004227-T3	GO:0048471
Dmagna004227-T3	GO:0007066
Dmagna004227-T3	GO:0000722
Dmagna004227-T3	GO:0007141
Dmagna004227-T3	GO:0030054
Dmagna004227-T3	GO:0010971
Dmagna004227-T3	GO:0005829
Dmagna004227-T3	GO:0070013
Dmagna004227-T3	GO:0005739
Dmagna004227-T3	GO:0008821
Dmagna004227-T3	GO:0140527
Dmagna004227-T3	GO:0007283
Dmagna004227-T3	GO:0090735
Dmagna004227-T3	GO:0065004
Dmagna004229-T1	GO:0000774
Dmagna004229-T1	GO:0050821
Dmagna004229-T1	GO:0051087
Dmagna004230-T1	GO:0004563
Dmagna004230-T1	GO:0005764
Dmagna004230-T1	GO:0005975
Dmagna004230-T1	GO:1901135
Dmagna004230-T1	GO:0102148
Dmagna004230-T1	GO:0008478
Dmagna004230-T1	GO:0008375
Dmagna004230-T1	GO:0046514
Dmagna004230-T1	GO:1905379
Dmagna004230-T1	GO:0046982
Dmagna004230-T1	GO:0030141
Dmagna004230-T1	GO:0005829
Dmagna004230-T1	GO:0016020
Dmagna004230-T1	GO:0001525
Dmagna004230-T1	GO:0050884
Dmagna004230-T1	GO:0007628
Dmagna004230-T1	GO:0060395
Dmagna004230-T1	GO:0050885
Dmagna004230-T1	GO:0042552
Dmagna004230-T1	GO:0007040
Dmagna004230-T1	GO:0009443
Dmagna004230-T1	GO:0044273
Dmagna004230-T1	GO:0019915
Dmagna004230-T1	GO:0051651
Dmagna004230-T1	GO:0007605
Dmagna004230-T1	GO:0001501
Dmagna004230-T1	GO:0048667
Dmagna004230-T1	GO:0019953
Dmagna004230-T1	GO:0072329
Dmagna004230-T1	GO:0043170
Dmagna004230-T1	GO:0006811
Dmagna004232-T1	GO:0005085
Dmagna004232-T1	GO:0031410
Dmagna004232-T1	GO:0032456
Dmagna004232-T1	GO:0032483
Dmagna004232-T1	GO:0006897
Dmagna004232-T1	GO:1901981
Dmagna004232-T1	GO:0005829
Dmagna004233-T1	GO:0034399
Dmagna004233-T1	GO:0006606
Dmagna004233-T1	GO:0005643
Dmagna004234-T1	GO:0005634
Dmagna004234-T1	GO:0035312
Dmagna004234-T1	GO:0036297
Dmagna004234-T1	GO:0006303
Dmagna004234-T1	GO:0000723
Dmagna004234-T1	GO:0003684
Dmagna004247-T1	GO:0005216
Dmagna004247-T1	GO:0034220
Dmagna004247-T1	GO:0016020
Dmagna004249-T1	GO:0016020
Dmagna004250-T1	GO:0006408
Dmagna004250-T1	GO:0005634
Dmagna004250-T1	GO:0003723
Dmagna004250-T1	GO:0005737
Dmagna004250-T1	GO:0015031
Dmagna004255-T1	GO:0043565
Dmagna004255-T1	GO:0005634
Dmagna004255-T1	GO:0006355
Dmagna004255-T1	GO:0003700
Dmagna004258-T1	GO:0004252
Dmagna004258-T1	GO:0006508
Dmagna004258-T1	GO:0005694
Dmagna004258-T1	GO:0016020
Dmagna004258-T1	GO:0006325
Dmagna004259-T1	GO:0004252
Dmagna004259-T1	GO:0006508
Dmagna004259-T1	GO:0005694
Dmagna004259-T1	GO:0016020
Dmagna004259-T1	GO:0006325
Dmagna004260-T1	GO:0004252
Dmagna004260-T1	GO:0006508
Dmagna004260-T1	GO:0016020
Dmagna004261-T1	GO:0004252
Dmagna004261-T1	GO:0006508
Dmagna004261-T1	GO:0005694
Dmagna004261-T1	GO:0016020
Dmagna004261-T1	GO:0006325
Dmagna004262-T1	GO:0004252
Dmagna004262-T1	GO:0006508
Dmagna004262-T1	GO:0016020
Dmagna004263-T1	GO:0004252
Dmagna004263-T1	GO:0006508
Dmagna004263-T1	GO:0005694
Dmagna004263-T1	GO:0016020
Dmagna004263-T1	GO:0006325
Dmagna004264-T1	GO:0015031
Dmagna004264-T1	GO:0032588
Dmagna004264-T1	GO:0055038
Dmagna004264-T1	GO:0043195
Dmagna004264-T1	GO:0007274
Dmagna004264-T1	GO:0007616
Dmagna004265-T1	GO:0043231
Dmagna004266-T1	GO:0005615
Dmagna004266-T1	GO:0005121
Dmagna004266-T1	GO:0021556
Dmagna004266-T1	GO:0008083
Dmagna004266-T1	GO:0045087
Dmagna004266-T1	GO:0007165
Dmagna004267-T1	GO:0015031
Dmagna004267-T1	GO:0016020
Dmagna004267-T1	GO:0005802
Dmagna004267-T1	GO:0043195
Dmagna004267-T1	GO:0055037
Dmagna004267-T1	GO:0007274
Dmagna004267-T1	GO:0007616
Dmagna004268-T1	GO:0005852
Dmagna004268-T1	GO:0001732
Dmagna004268-T1	GO:0003743
Dmagna004268-T1	GO:0016282
Dmagna004268-T1	GO:0033290
Dmagna004269-T1	GO:0036159
Dmagna004269-T1	GO:0005930
Dmagna004269-T1	GO:0003743
Dmagna004269-T1	GO:0003341
Dmagna004269-T1	GO:0016282
Dmagna004269-T1	GO:0033290
Dmagna004269-T1	GO:0005852
Dmagna004269-T1	GO:0060285
Dmagna004269-T1	GO:0001732
Dmagna004271-T1	GO:0008053
Dmagna004271-T1	GO:0005741
Dmagna004271-T1	GO:0003924
Dmagna004271-T1	GO:0005525
Dmagna004271-T1	GO:0051646
Dmagna004271-T1	GO:0097193
Dmagna004271-T1	GO:1902600
Dmagna004271-T1	GO:0033179
Dmagna004271-T1	GO:0005743
Dmagna004271-T1	GO:0046961
Dmagna004272-T1	GO:0007157
Dmagna004272-T1	GO:0008305
Dmagna004272-T1	GO:0007229
Dmagna004273-T1	GO:0004930
Dmagna004273-T1	GO:0035588
Dmagna004273-T1	GO:0016020
Dmagna004273-T1	GO:0007189
Dmagna004274-T1	GO:0006357
Dmagna004274-T1	GO:0003700
Dmagna004274-T1	GO:0005634
Dmagna004274-T1	GO:0000978
Dmagna004274-T2	GO:0006357
Dmagna004274-T2	GO:0003700
Dmagna004274-T2	GO:0005634
Dmagna004274-T2	GO:0000978
Dmagna004275-T1	GO:0005509
Dmagna004275-T1	GO:0005815
Dmagna004275-T1	GO:0007099
Dmagna004275-T1	GO:0000278
Dmagna004275-T1	GO:0005930
Dmagna004275-T1	GO:0120273
Dmagna004275-T1	GO:0005794
Dmagna004275-T1	GO:0032053
Dmagna004275-T1	GO:0007030
Dmagna004275-T1	GO:0051301
Dmagna004276-T1	GO:0008483
Dmagna004276-T1	GO:0016020
Dmagna004276-T1	GO:0004386
Dmagna004277-T1	GO:0005576
Dmagna004277-T1	GO:0005509
Dmagna004277-T1	GO:0042417
Dmagna004277-T1	GO:0070050
Dmagna004277-T1	GO:0045202
Dmagna004277-T1	GO:0001963
Dmagna004277-T1	GO:0005783
Dmagna004277-T1	GO:0031175
Dmagna004277-T1	GO:0071542
Dmagna004278-T1	GO:0008408
Dmagna004278-T1	GO:0006139
Dmagna004278-T1	GO:0071595
Dmagna004278-T1	GO:0031965
Dmagna004278-T1	GO:0003676
Dmagna004278-T1	GO:0035307
Dmagna004278-T1	GO:0005737
Dmagna004278-T1	GO:0006629
Dmagna004280-T1	GO:0003684
Dmagna004280-T1	GO:0071897
Dmagna004280-T1	GO:0016020
Dmagna004280-T1	GO:0006281
Dmagna004280-T1	GO:0003887
Dmagna004288-T1	GO:0010498
Dmagna004288-T1	GO:0016020
Dmagna004288-T1	GO:0006511
Dmagna004288-T1	GO:0050896
Dmagna004292-T1	GO:0030014
Dmagna004292-T1	GO:0031047
Dmagna004292-T1	GO:0003924
Dmagna004292-T1	GO:0005525
Dmagna004292-T1	GO:0005634
Dmagna004292-T1	GO:0005737
Dmagna004297-T1	GO:0005576
Dmagna004297-T1	GO:0006508
Dmagna004298-T1	GO:0016787
Dmagna004303-T1	GO:0016787
Dmagna004306-T1	GO:0004601
Dmagna004306-T1	GO:0098869
Dmagna004307-T1	GO:0016020
Dmagna004307-T1	GO:0140785
Dmagna004307-T1	GO:1902475
Dmagna004307-T1	GO:0015179
Dmagna004307-T1	GO:0015820
Dmagna004307-T1	GO:0015175
Dmagna004307-T1	GO:0034618
Dmagna004307-T1	GO:0015658
Dmagna004308-T1	GO:0036156
Dmagna004308-T1	GO:0008574
Dmagna004308-T1	GO:0036159
Dmagna004308-T1	GO:0045503
Dmagna004308-T1	GO:0045504
Dmagna004308-T1	GO:0060294
Dmagna004309-T1	GO:0003777
Dmagna004309-T1	GO:0007018
Dmagna004309-T1	GO:0005874
Dmagna004309-T1	GO:0008017
Dmagna004309-T1	GO:0030030
Dmagna004309-T1	GO:0005524
Dmagna004309-T1	GO:0005871
Dmagna004309-T1	GO:0016887
Dmagna004309-T2	GO:0003777
Dmagna004309-T2	GO:0007018
Dmagna004309-T2	GO:0005874
Dmagna004309-T2	GO:0008017
Dmagna004309-T2	GO:0030030
Dmagna004309-T2	GO:0005524
Dmagna004309-T2	GO:0005871
Dmagna004309-T2	GO:0016887
Dmagna004310-T1	GO:1905515
Dmagna004310-T1	GO:0034464
Dmagna004310-T1	GO:0005856
Dmagna004310-T1	GO:0031514
Dmagna004310-T1	GO:0043005
Dmagna004310-T1	GO:0005737
Dmagna004310-T1	GO:0016020
Dmagna004311-T1	GO:0016020
Dmagna004312-T1	GO:0003677
Dmagna004312-T1	GO:0016593
Dmagna004312-T1	GO:1990269
Dmagna004313-T1	GO:0031417
Dmagna004313-T1	GO:0043066
Dmagna004313-T1	GO:0016740
Dmagna004313-T1	GO:0005515
Dmagna004313-T1	GO:0006397
Dmagna004313-T1	GO:0005844
Dmagna004313-T1	GO:0005654
Dmagna004313-T1	GO:0005681
Dmagna004313-T1	GO:0017196
Dmagna004315-T1	GO:0003921
Dmagna004315-T1	GO:0006177
Dmagna004315-T1	GO:0005524
Dmagna004316-T1	GO:0007411
Dmagna004316-T1	GO:0004714
Dmagna004316-T1	GO:0005886
Dmagna004316-T1	GO:0005524
Dmagna004316-T1	GO:0007155
Dmagna004316-T1	GO:0006468
Dmagna004322-T1	GO:1990904
Dmagna004322-T1	GO:0003735
Dmagna004322-T1	GO:0006412
Dmagna004322-T1	GO:0005840
Dmagna004322-T1	GO:0003723
Dmagna004322-T1	GO:0005829
Dmagna004324-T2	GO:0005737
Dmagna004324-T2	GO:0016853
Dmagna004324-T2	GO:0022008
Dmagna004324-T2	GO:0016020
Dmagna004324-T1	GO:0005737
Dmagna004324-T1	GO:0016853
Dmagna004324-T1	GO:0022008
Dmagna004324-T1	GO:0003676
Dmagna004324-T1	GO:0016020
Dmagna004325-T1	GO:0000184
Dmagna004325-T1	GO:0004674
Dmagna004325-T1	GO:0005524
Dmagna004325-T1	GO:0016310
Dmagna004328-T1	GO:1990904
Dmagna004328-T1	GO:0003735
Dmagna004328-T1	GO:0006412
Dmagna004328-T1	GO:0005840
Dmagna004328-T1	GO:0005737
Dmagna004328-T1	GO:0070013
Dmagna004328-T1	GO:0043231
Dmagna004328-T1	GO:0140053
Dmagna004327-T1	GO:0004722
Dmagna004327-T1	GO:0001878
Dmagna004327-T1	GO:0005737
Dmagna004327-T1	GO:0000082
Dmagna004329-T1	GO:0004556
Dmagna004329-T1	GO:0005975
Dmagna004329-T1	GO:0005615
Dmagna004329-T1	GO:0043169
Dmagna004330-T1	GO:0008021
Dmagna004330-T1	GO:0016020
Dmagna004331-T1	GO:0030976
Dmagna004331-T1	GO:0006631
Dmagna004331-T1	GO:0005948
Dmagna004331-T1	GO:0016020
Dmagna004331-T1	GO:0000287
Dmagna004331-T1	GO:0048701
Dmagna004331-T1	GO:0003824
Dmagna004331-T1	GO:0050660
Dmagna004331-T1	GO:0009099
Dmagna004331-T1	GO:0009097
Dmagna004332-T1	GO:0016020
Dmagna004334-T1	GO:0007015
Dmagna004334-T1	GO:0003779
Dmagna004334-T1	GO:0005634
Dmagna004334-T1	GO:0031267
Dmagna004334-T1	GO:0005856
Dmagna004334-T1	GO:0035023
Dmagna004334-T1	GO:0008017
Dmagna004334-T1	GO:0071944
Dmagna004334-T1	GO:0016020
Dmagna004334-T1	GO:0098978
Dmagna004334-T1	GO:0008360
Dmagna004334-T1	GO:0030027
Dmagna004334-T1	GO:1903526
